206,65,-61,-6.909765720367432,-5.512500286102295,1.50732421875,195,-118,-64,-7.713672161102295,5.660840034484863,-1.2824219465255737
208,66,-52,-7.469629287719727,-7.445703506469727,1.1005859375,194,-120,-63,-8.551074028015137,5.632129192352295,-1.3494141101837158
209,57,-57,-7.986425876617432,-7.168164253234863,1.55517578125,187,-118,-67,-8.383593559265137,6.498242378234863,-1.368554711341858
181,39,-77,-7.5126953125,-8.30224609375,-0.11962890625,185,-115,-66,-7.924219131469727,6.522168159484863,-0.83740234375
165,31,-98,-8.70419979095459,-7.283008098602295,0.5263671875,182,-118,-61,-8.58457088470459,7.39306640625,-1.512109398841858
149,14,-99,-9.51767635345459,-6.4599609375,1.1819336414337158,174,-115,-53,-7.3212890625,7.077246189117432,-1.3972656726837158
181,40,-108,-9.268847465515137,-5.555566310882568,0.870898425579071,208,-125,-58,-8.043848037719727,6.761425971984863,-1.7130860090255737
131,42,-107,-7.579687595367432,-4.727734565734863,3.4405274391174316,229,-134,-59,-7.761523723602295,6.225488185882568,-2.359081983566284
122,32,-116,-7.05810546875,-8.25439453125,3.08642578125,263,-157,-41,-9.64208984375,5.177539348602295,-0.55029296875
81,-25,-134,-7.613183975219727,-8.173047065734863,5.6943359375,291,-184,19,-10.26416015625,8.20654296875,-1.22021484375
-1,-92,-168,-8.7568359375,-10.76181697845459,7.211230754852295,304,-222,124,-11.800195693969727,11.86240291595459,1.3015625476837158
-32,-116,-203,-9.048730850219727,-13.049120903015137,5.206250190734863,219,-233,214,-8.196972846984863,14.4033203125,-0.2392578125
-13,-106,-234,-7.216015815734863,-13.70468807220459,2.5313477516174316,118,-231,256,-3.6797852516174316,12.116015434265137,-1.823144555091858
-30,-94,-259,-7.15380859375,-12.48447322845459,0.07656250149011612,94,-203,273,0.6507812738418579,9.120508193969727,-2.94287109375
-69,-75,-264,-6.3642578125,-10.675683975219727,-1.239355444908142,43,-99,249,2.1581056118011475,6.479101657867432,-3.981250047683716
-112,-23,-248,-5.062695503234863,-9.680371284484863,-3.08642578125,-12,-8,214,3.2491211891174316,4.254004001617432,-5.301953315734863
-113,37,-224,-2.94287109375,-7.5126953125,-2.6509766578674316,-14,18,181,4.320996284484863,3.627148389816284,-6.330761909484863
-149,99,-185,-1.153222680091858,-7.024609565734863,-3.2730469703674316,45,58,123,4.646386623382568,1.8853516578674316,-7.115527629852295
-176,162,-134,-0.6029297113418579,-7.024609565734863,-0.9091796875,130,140,45,2.904589891433716,3.531445264816284,-7.795019626617432
-203,224,-82,0.05263672024011612,-6.96240234375,1.502539038658142,151,212,-53,0.7464843988418579,4.933495998382568,-0.4354492127895355
-176,113,4,-11.197265625,7.828516006469727,36.99882888793945,-10,123,-36,-6.713574409484863,21.346582412719727,27.643848419189453
18,50,33,5.660840034484863,-9.603808403015137,5.81396484375,93,-12,-92,4.962207317352295,6.306836128234863,3.6415040493011475
-37,91,73,6.081933498382568,-6.469531536102295,4.37841796875,26,6,-125,5.378515720367432,9.776074409484863,2.378222703933716
11,96,64,6.110644817352295,-6.704003810882568,3.70849609375,50,-27,-129,3.483593702316284,9.03916072845459,1.3876953125
17,91,85,2.9476563930511475,-4.923925876617432,6.43603515625,21,-43,-130,1.2919921875,9.130078315734863,0.7847656607627869
-39,63,123,1.3254883289337158,-4.588964939117432,6.38818359375,17,-94,-148,-0.07177734375,7.235156536102295,2.095898389816284
-33,51,157,0.55029296875,-5.641699314117432,5.373730659484863,7,-160,-186,-1.598242163658142,6.560449123382568,0.30146485567092896
37,71,177,-0.3780273497104645,-6.656152248382568,4.679883003234863,3,-210,-217,-3.7228517532348633,9.70908260345459,-2.311230421066284
100,102,174,-2.354296922683716,-7.780664443969727,4.531543254852295,-32,-193,-237,-5.47900390625,8.192187309265137,-4.18701171875
47,125,146,-4.325781345367432,-6.9384765625,6.139355659484863,-74,-145,-241,-8.517578125,9.632519721984863,-2.7083985805511475
17,136,116,-5.388085842132568,-8.48886775970459,7.077246189117432,-43,-119,-222,-11.12070369720459,8.455370903015137,-1.3015625476837158
43,139,60,-6.182422161102295,-9.957910537719727,6.608300685882568,48,-116,-191,-11.93896484375,7.962500095367432,-1.2106446027755737
72,143,11,-7.043750286102295,-9.790430068969727,5.043554782867432,138,-111,-132,-12.144726753234863,7.024609565734863,-1.5934571027755737
123,134,-17,-7.211230754852295,-10.0009765625,5.278027534484863,161,-103,-86,-10.603906631469727,6.718359470367432,-1.5791015625
147,114,-44,-5.627343654632568,-8.072558403015137,3.7802734375,166,-95,-39,-8.20175838470459,4.981347560882568,-1.296777367591858
249,111,-86,-5.522070407867432,-10.297656059265137,1.02880859375,150,-74,-20,-7.383496284484863,4.421484470367432,-0.4737304747104645
242,88,-93,-6.081933498382568,-7.818945407867432,0.7369140982627869,138,-66,-19,-7.373926162719727,4.794726848602295,0.17705078423023224
139,55,-77,-6.158496379852295,-7.890722751617432,0.799121081829071,169,-86,-28,-7.436132907867432,4.52197265625,0.4258789122104645
93,51,-74,-6.536523342132568,-9.436327934265137,0.0047851563431322575,212,-110,-36,-8.436230659484863,5.3115234375,-0.06220703199505806
100,62,-85,-6.689648628234863,-8.3740234375,-0.732128918170929,186,-117,-36,-8.3740234375,6.48388671875,-0.19619141519069672
126,78,-100,-6.713574409484863,-7.65625,-0.564648449420929,180,-124,-24,-7.44091796875,6.823632717132568,-0.3828125
139,86,-107,-7.828516006469727,-7.330859661102295,0.10527344048023224,120,-121,-18,-7.790234565734863,7.689746379852295,0.13398437201976776
152,94,-109,-8.268750190734863,-7.5126953125,0.583789050579071,91,-134,-23,-7.986425876617432,7.177734375,-1.435546875
161,101,-106,-8.570215225219727,-6.948047161102295,1.4977539777755737,142,-143,-35,-7.924219131469727,7.1298828125,-2.009765625
157,110,-101,-7.369140625,-6.010156154632568,1.248925805091858,174,-153,-34,-7.302148342132568,6.857129096984863,-1.9236328601837158
137,116,-97,-6.010156154632568,-5.412011623382568,0.2679687440395355,184,-147,-24,-6.895410060882568,5.488574504852295,-3.048144578933716
135,132,-90,-5.809179782867432,-5.584277629852295,-0.20097656548023224,162,-143,-10,-7.48876953125,5.761328220367432,-2.4117188453674316
160,151,-82,-6.306836128234863,-7.373926162719727,-0.18183593451976776,154,-157,1,-7.771093845367432,5.378515720367432,-2.091113328933716
174,169,-80,-8.594141006469727,-8.01513671875,-0.3397460877895355,154,-172,-7,-8.862109184265137,6.258984565734863,-1.6365234851837158
169,169,-66,-9.5703125,-8.747265815734863,1.009667992591858,160,-181,-38,-7.96728515625,6.904980659484863,-2.186816453933716
198,142,-72,-7.44091796875,-8.12998104095459,0.07177734375,202,-182,-45,-6.282910346984863,7.144238471984863,-1.1819336414337158
171,110,-78,-5.555566310882568,-6.325976848602295,-0.6890625357627869,165,-174,-40,-4.612890720367432,7.1298828125,-1.4833984375
118,86,-70,-5.517285346984863,-6.814062595367432,-0.2679687440395355,95,-144,-42,-4.770801067352295,7.015038967132568,-1.6891602277755737
109,84,-54,-5.95751953125,-7.737597942352295,-0.03349609300494194,70,-132,-68,-6.302051067352295,6.852344036102295,-1.057519555091858
91,85,-44,-7.388281345367432,-7.914648532867432,0.827832043170929,149,-152,-83,-7.0341796875,7.340429782867432,-1.703515648841858
63,78,-52,-6.694433689117432,-7.24951171875,1.143652319908142,168,-154,-69,-6.646582126617432,7.857226848602295,-1.000097632408142
68,47,-73,-7.574902534484863,-7.311718940734863,2.713183641433716,170,-138,-37,-6.790136814117432,8.08212947845459,-1.191503882408142
44,6,-100,-8.795117378234863,-9.699511528015137,3.6319336891174316,160,-136,9,-8.82382869720459,9.771288871765137,-1.1149414777755737
-4,-35,-138,-8.240038871765137,-9.752148628234863,6.359472751617432,174,-158,58,-9.216211318969727,11.666211128234863,-1.775292992591858
-11,-54,-168,-6.737500190734863,-12.38877010345459,5.924023628234863,186,-178,94,-7.196875095367432,11.642285346984863,-0.9857422113418579
-3,-58,-201,-3.7037110328674316,-11.034570693969727,3.9429688453674316,122,-159,154,-4.287499904632568,10.91015625,-2.354296922683716
21,-46,-232,-2.4834961891174316,-10.565625190734863,1.765722632408142,85,-130,196,-3.0098633766174316,10.919726371765137,-2.966796875
20,-30,-240,-1.0192383527755737,-9.220995903015137,-0.7177734375,3,-95,218,-1.5168945789337158,9.316699028015137,-3.923828125
-2,-7,-222,-0.756054699420929,-8.747265815734863,-1.727441430091858,2,-80,220,0.660351574420929,8.196972846984863,-3.909472703933716
-55,26,-184,0.06699218600988388,-10.053613662719727,-1.4977539777755737,7,-57,190,2.957226514816284,7.158593654632568,-4.04345703125
-71,57,-164,0.48808595538139343,-9.264062881469727,-1.1580078601837158,48,-10,156,4.502831935882568,6.029296875,-3.9381837844848633
-77,84,-139,0.631640613079071,-8.120409965515137,-1.263281226158142,27,52,107,4.727734565734863,5.493359565734863,-3.732421875
-119,110,-101,1.1101562976837158,-6.6513671875,-1.55517578125,34,107,55,3.9621095657348633,4.024316310882568,-4.268359661102295
-146,135,-65,0.9618164300918579,-6.775781154632568,-0.17705078423023224,95,154,-3,2.043261766433716,4.699023723602295,-3.8568360805511475
-110,199,-41,0.6651367545127869,-8.72812557220459,-1.7130860090255737,157,207,-75,1.129296898841858,5.450293064117432,-4.42626953125
-142,8,63,-2.296875,-7.134667873382568,14.412890434265137,23,17,-54,-0.9522461295127869,7.670605659484863,11.71884822845459
20,69,43,5.268456935882568,-6.861914157867432,5.5029296875,36,-14,-102,3.0672852993011475,9.890917778015137,1.655664086341858
-22,88,50,4.804296970367432,-6.828418254852295,4.306640625,-7,-46,-106,1.8327149152755737,10.780957221984863,1.435546875
-37,76,74,4.483691692352295,-5.33544921875,3.239550828933716,-23,-81,-123,0.899609386920929,7.455273628234863,-0.12441406399011612
-35,92,118,2.17724609375,-5.565136909484863,2.4117188453674316,20,-132,-163,-2.048046827316284,7.283008098602295,0.827832043170929
-30,102,172,-0.2918945252895355,-6.330761909484863,2.8519532680511475,-5,-166,-195,-4.28271484375,8.053418159484863,-1.12451171875
-7,128,202,-1.0623047351837158,-7.828516006469727,1.9475586414337158,-37,-180,-214,-6.220703125,9.072656631469727,-1.990625023841858
50,143,199,-3.335253953933716,-9.85263729095459,4.23486328125,-11,-171,-209,-7.39306640625,9.40283203125,-1.598242163658142
103,133,185,-4.9287109375,-9.575098037719727,4.651172161102295,39,-169,-195,-8.981738090515137,9.393261909484863,-1.36376953125
95,128,156,-7.120312690734863,-8.7568359375,5.086621284484863,34,-173,-160,-9.082226753234863,10.173242568969727,-1.3254883289337158
88,102,122,-8.307031631469727,-9.49375057220459,6.421679973602295,37,-165,-129,-8.402734756469727,9.25927734375,-1.72265625
101,71,70,-8.70419979095459,-9.225781440734863,6.278125286102295,72,-139,-96,-8.77597713470459,9.23056697845459,-1.435546875
74,34,11,-6.96240234375,-7.220800876617432,5.971875190734863,114,-110,-56,-7.6083984375,8.508008003234863,-1.4690430164337158
100,34,-41,-6.641797065734863,-7.555761814117432,4.153515815734863,124,-88,-28,-7.397851943969727,7.546191692352295,-1.7130860090255737
149,34,-72,-7.842871189117432,-7.3212890625,3.9764649868011475,107,-67,-23,-7.369140625,6.69921875,-1.3494141101837158
119,23,-90,-7.732812881469727,-6.273339748382568,2.2777345180511475,105,-60,-26,-7.182519435882568,5.866601467132568,-1.0383789539337158
99,28,-101,-7.651464939117432,-6.359472751617432,0.6890625357627869,102,-63,-29,-7.598828315734863,5.153613567352295,-0.44501954317092896
141,49,-110,-7.2734375,-5.7900390625,-0.2392578125,111,-68,-34,-7.986425876617432,4.498046875,-0.5933594107627869
148,72,-102,-7.177734375,-5.16796875,-0.31103515625,107,-78,-36,-8.043848037719727,4.981347560882568,-0.732128918170929
150,93,-88,-8.354883193969727,-5.507714748382568,-0.15312500298023224,96,-89,-39,-8.87168025970459,4.909570217132568,-0.8900390863418579
161,107,-66,-10.273730278015137,-6.665722846984863,-0.6268554925918579,112,-104,-55,-9.87656307220459,5.158398628234863,-0.588574230670929
191,111,-57,-9.27841854095459,-7.139453411102295,-0.851757824420929,164,-114,-59,-8.665918350219727,4.8330078125,-0.5550781488418579
216,100,-62,-8.144335746765137,-7.29736328125,-1.536035180091858,200,-115,-52,-7.785449504852295,4.804296970367432,-0.7225586175918579
225,85,-80,-7.239941596984863,-7.421777725219727,-1.966699242591858,163,-110,-47,-7.139453411102295,5.258886814117432,-1.000097632408142
166,70,-84,-7.4169921875,-6.139355659484863,-1.4929687976837158,151,-115,-49,-7.2734375,5.053124904632568,-0.9139648675918579
98,63,-67,-7.962500095367432,-6.383398532867432,-1.009667992591858,177,-131,-51,-8.555859565734863,5.28759765625,-1.1388672590255737
89,72,-60,-8.61328125,-7.278222560882568,-0.636425793170929,206,-137,-42,-8.426660537719727,5.483788967132568,-1.5695313215255737
159,85,-84,-8.29746150970459,-6.708789348602295,-0.9522461295127869,191,-123,-25,-6.861914157867432,6.110644817352295,-1.741796851158142
185,88,-112,-9.120508193969727,-5.52685546875,-1.0623047351837158,148,-102,-14,-8.307031631469727,7.15380859375,-1.9954102039337158
198,92,-106,-9.536816596984863,-5.924023628234863,0.42109376192092896,102,-98,-13,-8.32138729095459,7.062890529632568,-1.8279297351837158
177,86,-91,-9.364550590515137,-5.55078125,1.894921898841858,143,-105,-17,-8.34531307220459,6.191992282867432,-1.60302734375
140,88,-89,-8.263964653015137,-5.4072265625,1.0670899152755737,168,-109,-20,-7.283008098602295,6.249413967132568,-2.3255860805511475
132,92,-87,-7.373926162719727,-5.072265625,0.36845704913139343,148,-103,-22,-6.641797065734863,6.014941692352295,-1.98583984375
149,110,-86,-6.814062595367432,-5.450293064117432,-0.29667970538139343,148,-108,-24,-6.933691501617432,5.459863185882568,-2.0289063453674316
184,132,-84,-7.048535346984863,-5.077050685882568,0.095703125,146,-114,-23,-7.689746379852295,5.976660251617432,-2.071972608566284
172,132,-70,-7.627539157867432,-4.344922065734863,0.8565430045127869,152,-121,-22,-7.65625,5.895312786102295,-1.655664086341858
173,116,-54,-8.900390625,-4.885644435882568,2.071972608566284,179,-132,-22,-7.938574314117432,5.211035251617432,-1.215429663658142
136,82,-40,-9.54638671875,-5.804394721984863,2.2490234375,199,-145,-29,-8.23046875,5.421582221984863,-1.464257836341858
89,23,-55,-8.737695693969727,-7.637109756469727,4.541113376617432,228,-154,-12,-8.44580078125,5.947949409484863,0.4833008050918579
41,-52,-89,-8.235254287719727,-10.197168350219727,4.387988567352295,280,-170,60,-9.225781440734863,10.95322322845459,-0.04306640848517418
-16,-116,-142,-8.436230659484863,-10.556055068969727,5.278027534484863,190,-162,155,-7.34521484375,14.51816463470459,1.5934571027755737
-59,-134,-187,-6.6513671875,-12.522753715515137,2.75146484375,130,-154,225,-5.09619140625,14.61386775970459,0.23447266221046448
-38,-117,-227,-5.469433784484863,-12.05859375,1.7083008289337158,71,-105,249,-1.818359375,11.493945121765137,-2.258593797683716
-36,-95,-242,-3.8664064407348633,-10.0966796875,0.42109376192092896,16,-51,241,-0.10048828274011612,8.46494197845459,-3.215625047683716
-51,-52,-229,-2.2298829555511475,-8.551074028015137,-0.8565430045127869,0,-34,221,1.024023413658142,7.24951171875,-4.498046875
-74,-11,-201,-0.870898425579071,-6.718359470367432,-0.803906261920929,3,-8,186,2.497851610183716,5.565136909484863,-5.636914253234863
-79,37,-162,0.03828125074505806,-6.617871284484863,-1.0910156965255737,30,28,141,3.2251954078674316,4.718163967132568,-6.775781154632568
-126,84,-110,0.7943359613418579,-6.589160442352295,-1.93798828125,28,88,77,3.024218797683716,3.718066453933716,-7.948144912719727
-146,145,-66,0.17226563394069672,-7.101171970367432,-1.263281226158142,74,149,0,2.7083985805511475,3.5888671875,-8.981738090515137
-124,234,-49,-0.46894532442092896,-9.335840225219727,-2.3877930641174316,127,229,-75,1.2537109851837158,3.196484327316284,-6.014941692352295
-194,56,70,-13.264452934265137,0.5790039300918579,25.394824981689453,4,104,-28,-7.675390720367432,14.76220703125,19.341602325439453
60,50,35,4.684668064117432,-10.02011775970459,3.1773438453674316,60,4,-97,4.37841796875,6.383398532867432,3.191699266433716
10,77,61,5.354589939117432,-7.172949314117432,3.0098633766174316,82,-9,-128,5.163183689117432,8.92431640625,0.631640613079071
-10,61,82,4.435840129852295,-4.416699409484863,1.918847680091858,-12,-32,-119,1.9236328601837158,10.230664253234863,-0.15312500298023224
-30,91,136,1.416406273841858,-6.2685546875,1.8614258766174316,-76,-52,-132,-1.741796851158142,7.641894817352295,1.9762696027755737
9,112,177,-1.272851586341858,-6.646582126617432,3.1055665016174316,-87,-84,-171,-4.129590034484863,7.206445217132568,2.287304639816284
23,123,209,-2.550488233566284,-7.2255859375,3.3974609375,-61,-113,-212,-6.416894435882568,6.890625,0.14833985269069672
99,139,214,-4.158300876617432,-9.11093807220459,3.483593702316284,-14,-114,-228,-8.699414253234863,8.15869140625,0.851757824420929
167,151,221,-6.469531536102295,-7.378711223602295,4.249218940734863,11,-103,-241,-9.871777534484863,7.378711223602295,1.4451172351837158
117,149,230,-10.393359184265137,-6.115429878234863,6.53173828125,76,-121,-232,-11.83847713470459,8.790331840515137,1.583886742591858
85,109,218,-12.929491996765137,-7.220800876617432,8.144335746765137,119,-163,-194,-11.996386528015137,9.680371284484863,0.17226563394069672
100,53,151,-10.608691215515137,-6.900195598602295,7.675390720367432,114,-173,-142,-9.943554878234863,10.824023246765137,-1.6843750476837158
110,23,51,-6.8427734375,-5.373730659484863,5.723046779632568,110,-141,-92,-7.862011909484863,9.0439453125,-2.1820313930511475
